recvTime,entityId,entityType,refDevice,location,status
2025-02-27 18:10:48+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:12:12+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:12:41+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:13:09+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:13:10+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:14:10+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:14:24+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:15:39+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:16:23+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:16:32+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:16:34+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:18:43+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:18:48+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:21:17+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:21:56+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:22:41+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:22:47+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:22:53+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:25:16+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:26:40+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:26:49+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:26:58+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:30:03+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:31:12+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:32:27+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:32:30+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:33:26+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:33:48+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:34:03+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:35:39+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:35:48+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:37:18+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:37:33+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:40:56+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:43:58+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:44:09+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:45:41+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:45:56+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:46:07+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:46:28+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:46:31+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:47:15+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:47:29+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:48:24+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:48:33+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:49:07+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:49:08+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:49:27+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:49:28+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:52:17+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:52:23+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:55:44+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:55:53+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:56:08+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:56:10+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:57:06+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:57:12+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:57:14+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:57:16+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:58:11+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 18:58:16+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 18:59:47+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:00:15+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:00:45+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:00:59+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:01:44+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:01:45+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:01:52+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:02:03+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:02:09+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:02:15+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:03:09+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:03:19+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:03:47+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:03:51+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:04:04+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:04:10+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:04:41+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:05:12+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:05:23+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:05:25+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:05:37+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:05:45+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:06:42+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:07:04+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:10:00+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:10:17+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:10:42+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:10:48+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:12:10+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:12:28+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:13:47+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:15:19+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:15:39+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:21:01+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:21:40+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:21:53+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:22:06+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:23:05+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:23:11+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:23:36+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:23:39+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:24:06+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:24:08+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:25:00+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:25:16+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:25:42+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:25:53+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:25:55+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:26:04+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:26:53+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:27:03+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:27:12+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:27:16+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:27:36+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:27:37+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:28:15+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:28:16+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:29:33+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:29:41+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:29:45+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:29:46+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:29:47+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:29:48+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:30:02+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:30:03+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:30:58+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:31:02+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:31:06+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
2025-02-27 19:31:08+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",occupied
2025-02-27 19:31:36+00:00,urn:ngsi-ld:ParkingSpot:0010,ParkingSpot,urn:ngsi-ld:SlpCamera:033-1,"{""type"":""Point"",""coordinates"":[-8.648370596,40.632432559]}",free
